Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Public Class,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFAbs",31,1,30,0,8,1,19,16,0,,0,0,,,,3,7,3,15,0,0,0,3,,134,7,106,26,77,21,,46,57,15,48,,12,2,2,52,52,0.20,24,,,,
Public Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFAbs.evaluate",,,,,,,,,,,,,,,,,,,,,,,,16,42,1,41,6,33,0,7,19,24,4,22,12,,,2,,,0.00,12,,,,
Public Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFAbs.getDisplayString",,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFAbs.initialize",,,,,,,,,,,,,,,,,,,,,,,,16,47,2,45,3,39,0,10,19,23,2,21,11,,,1,,,0.00,11,,,,
Public Class,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFUnixTimeStamp",8,0,8,0,2,1,12,8,0,,0,1,,,,3,1,3,15,0,0,2,1,,53,2,34,16,14,18,,11,18,8,12,,4,2,3,33,33,0.53,7,,,,
Public Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFUnixTimeStamp.evaluate",,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,2,1,2,1,1,2,,,0,,,0.00,2,,,,
Protected Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFUnixTimeStamp.getName",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Protected Method,"org.apache.hadoop.hive.ql.udf.generic.GenericUDFUnixTimeStamp.initializeInput",,,,,,,,,,,,,,,,,,,,,,,,4,17,0,17,4,11,0,8,7,11,3,9,4,,,3,,,0.00,4,,,,
Package,"org.apache.hive",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.beeline",15,1,13,0,4,,,,,2,0,0,,2,,11,5,11,,6,0,0,5,,245,32,159,40,92,54,,79,120,42,84,,13,,4,,,0.34,39,,,,
Class,"org.apache.hive.beeline.BufferedRows",9,0,8,0,2,1,13,3,0,,0,0,,,,6,3,6,18,3,0,0,3,,82,7,54,17,26,21,,23,39,16,24,,5,2,2,56,39,0.39,13,,,,
Constructor,"org.apache.hive.beeline.BufferedRows.BufferedRows",,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1,,,,
Constructor,"org.apache.hive.beeline.BufferedRows.BufferedRows",,,,,,,,,,,,,,,,,,,,,,,,6,20,1,19,3,14,0,13,10,14,3,12,4,,,2,,,0.00,4,,,,
Public Method,"org.apache.hive.beeline.BufferedRows.hasNext",,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.beeline.BufferedRows.next",,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Method,"org.apache.hive.beeline.BufferedRows.normalizeWidths",,,,,,,,,,,,,,,,,,,,,,,,5,16,0,15,3,8,1,2,6,13,5,8,5,,,2,,,0.07,5,,,,
Public Method,"org.apache.hive.beeline.BufferedRows.toString",,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Class,"org.apache.hive.beeline.TableOutputFormat",22,2,19,1,5,2,7,4,0,,0,0,,,,5,2,5,17,3,0,0,2,,141,18,98,16,66,25,,49,74,19,60,,13,1,4,50,40,0.26,26,,,,
Constructor,"org.apache.hive.beeline.TableOutputFormat.TableOutputFormat",,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,2,1,2,1,1,1,,,0,,,1.00,1,,,,
Public Method,"org.apache.hive.beeline.TableOutputFormat.getOutputString",,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Method,"org.apache.hive.beeline.TableOutputFormat.getOutputString",,,,,,,,,,,,,,,,,,,,,,,,12,36,4,32,3,23,0,13,15,24,4,21,9,,,3,,,0.00,9,,,,
Public Method,"org.apache.hive.beeline.TableOutputFormat.print",,,,,,,,,,,,,,,,,,,,,,,,5,58,8,49,7,36,1,19,28,39,9,33,13,,,4,,,0.02,13,,,,
Method,"org.apache.hive.beeline.TableOutputFormat.printRow",,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,4,2,4,1,3,2,,,1,,,0.00,2,,,,
Package,"org.apache.hive.common",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.common.util",8,0,8,1,2,,,,,10,2,13,,2,,51,15,53,,4,12,3,34,,600,64,455,180,239,105,,242,355,165,231,,13,,3,,,0.23,104,,,,
Public Generic Class,"org.apache.hive.common.util.FixedSizedObjectPool",9,0,9,2,3,2,12,6,0,,1,8,,,,16,4,17,29,1,9,0,7,,300,33,225,80,129,64,,113,176,71,129,,8,1,3,71,37,0.28,47,,,,
Private Static Final Class,"org.apache.hive.common.util.FixedSizedObjectPool.CasLog",8,0,8,1,2,1,3,1,0,,0,0,,,,3,3,3,15,0,0,0,3,,32,3,28,9,15,2,,14,21,10,14,,4,1,2,22,22,0.07,6,,,,
Public Constructor,"org.apache.hive.common.util.FixedSizedObjectPool.CasLog.CasLog",,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,1,3,2,3,1,2,1,,,0,,,0.25,1,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.CasLog.dumpLog",,,,,,,,,,,,,,,,,,,,,,,,5,15,0,14,2,9,1,5,6,10,3,8,4,,,2,,,0.07,4,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.CasLog.log",,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,2,3,0,2,3,4,2,3,1,,,0,,,0.00,1,,,,
Public Constructor,"org.apache.hive.common.util.FixedSizedObjectPool.FixedSizedObjectPool",,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Constructor,"org.apache.hive.common.util.FixedSizedObjectPool.FixedSizedObjectPool",,,,,,,,,,,,,,,,,,,,,,,,9,13,0,12,4,7,1,9,6,8,2,6,3,,,1,,,0.08,3,,,,
Private Static Final Class,"org.apache.hive.common.util.FixedSizedObjectPool.Marker",3,0,3,0,1,1,1,0,0,,0,3,,,,10,3,10,22,0,2,0,8,,72,9,36,13,13,27,,14,25,13,12,,1,1,0,70,60,0.75,10,,,,
Public Constructor,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.Marker",,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,4,3,4,1,3,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.getDelta",,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.getMarker",,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.getRc",,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Private Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.getValue",,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.setDelta",,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.setMarker",,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.setRc",,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Private Final Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.setValue",,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.Marker.toString",,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,4,1,2,1,1,1,,,0,,,0.00,1,,,,
Generic Parameter,"org.apache.hive.common.util.FixedSizedObjectPool.T",0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.applyDeltaToMarker",,,,,,,,,,,,,,,,,,,,,,,,8,10,0,10,1,7,5,2,6,10,1,9,4,,,1,,,0.50,4,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.clear",,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,1,2,4,2,3,2,,,1,,,0.00,2,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.commitArrayIndex",,,,,,,,,,,,,,,,,,,,,,,,8,26,0,22,6,17,5,9,11,17,5,16,6,,,3,,,0.23,6,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.getArrayIndex",,,,,,,,,,,,,,,,,,,,,,,,8,7,0,7,1,4,1,1,3,5,1,4,2,,,1,,,0.14,2,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.incDeltaValue",,,,,,,,,,,,,,,,,,,,,,,,7,8,0,8,2,5,2,2,4,7,2,5,3,,,1,,,0.25,3,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.offer",,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.offerImpl",,,,,,,,,,,,,,,,,,,,,,,,6,12,0,12,4,9,1,8,8,11,4,10,3,,,1,,,0.08,3,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.reserveArrayIndex",,,,,,,,,,,,,,,,,,,,,,,,9,23,1,17,5,13,13,9,10,18,4,17,8,,,2,,,0.76,8,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.setState",,,,,,,,,,,,,,,,,,,,,,,,6,7,0,7,2,4,0,3,3,5,2,4,2,,,1,,,0.00,2,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.size",,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.take",,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,3,2,0,3,2,3,2,2,3,,,0,,,0.00,3,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.takeImpl",,,,,,,,,,,,,,,,,,,,,,,,6,13,0,13,5,10,1,8,9,12,5,10,3,,,1,,,0.08,3,,,,
Private Method,"org.apache.hive.common.util.FixedSizedObjectPool.throwError",,,,,,,,,,,,,,,,,,,,,,,,8,10,0,10,4,7,0,5,5,7,3,6,2,,,1,,,0.00,2,,,,
Static Method,"org.apache.hive.common.util.FixedSizedObjectPool.toString",,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.FixedSizedObjectPool.tryOffer",,,,,,,,,,,,,,,,,,,,,,,,8,6,0,6,2,3,1,3,3,5,1,4,2,,,1,,,0.17,2,,,,
Public Class,"org.apache.hive.common.util.TestFixedSizedObjectPool",15,0,14,1,3,1,21,9,0,,1,1,,,,9,0,10,22,0,1,0,9,,237,23,209,79,110,7,,108,158,73,102,,13,1,2,0,0,0.03,26,,,,
Private Static Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.DummyHelper",4,0,4,0,1,2,1,0,0,,0,0,,,,2,0,2,14,0,0,0,2,,10,1,9,5,1,0,,1,4,3,1,,1,1,0,0,0,0.00,2,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.DummyHelper.create",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.DummyHelper.resetBeforeOffer",,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,1,1,0,1,,,0,,,0.00,1,,,,
Private Static Final Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.OfferRunnable",6,0,6,0,2,1,4,1,0,,0,0,,,,2,0,2,17,1,0,1,0,,14,1,13,6,4,0,,3,7,4,4,,2,2,1,0,0,0.00,3,,,,
Constructor,"org.apache.hive.common.util.TestFixedSizedObjectPool.OfferRunnable.OfferRunnable",,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Protected Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.OfferRunnable.doOneOp",,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,3,0,3,2,4,2,3,2,,,1,,,0.00,2,,,,
Private Static Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.OneObjHelper",4,0,4,0,1,2,1,0,0,,0,1,,,,2,0,2,14,0,0,0,2,,11,1,10,6,2,0,,2,5,4,2,,1,1,0,0,0,0.00,2,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.OneObjHelper.create",,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.OneObjHelper.resetBeforeOffer",,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,1,1,0,1,,,0,,,0.00,1,,,,
Private Static Abstract Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.PoolRunnable",7,0,7,0,2,2,6,2,2,,0,0,,,,3,5,3,15,1,0,1,1,,25,3,22,11,8,0,,14,18,10,9,,2,1,1,30,30,0.00,3,,,,
Constructor,"org.apache.hive.common.util.TestFixedSizedObjectPool.PoolRunnable.PoolRunnable",,,,,,,,,,,,,,,,,,,,,,,,6,7,0,7,2,4,0,5,4,5,1,4,1,,,0,,,0.00,1,,,,
Protected Abstract Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.PoolRunnable.doOneOp",,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,1,0,0,,,0,,,0.00,0,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.PoolRunnable.run",,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,2,4,6,2,4,2,,,1,,,0.00,2,,,,
Private Static Final Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.TakeRunnable",6,0,6,0,2,1,5,2,0,,0,0,,,,2,0,2,17,1,0,1,0,,14,1,13,6,4,0,,3,7,4,4,,2,2,1,0,0,0.00,3,,,,
Constructor,"org.apache.hive.common.util.TestFixedSizedObjectPool.TakeRunnable.TakeRunnable",,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1,,,,
Protected Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.TakeRunnable.doOneOp",,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,3,3,0,2,2,4,2,3,2,,,1,,,0.00,2,,,,
Private Static Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.syncThreadStart",,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,3,3,5,1,4,2,,,1,,,0.00,2,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testClearImp",,,,,,,,,,,,,,,,,,,,,,,,0,23,1,20,6,12,2,9,10,14,6,9,2,,,1,,,0.10,2,,,,
Anonymous Class,"org.apache.hive.common.util.TestFixedSizedObjectPool.testClearImp.(Anon_1)",4,0,3,1,1,1,1,0,0,,0,0,,,,2,0,2,14,0,0,0,2,,9,1,6,0,4,2,,1,3,2,1,,1,2,0,0,0,0.33,2,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testClearImp.(Anon_1).create",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,2,1,1,1,2,1,1,1,,,0,,,0.33,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testClearImp.(Anon_1).resetBeforeOffer",,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,0,1,1,0,0,1,1,0,1,,,0,,,0.50,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testFullEmpty",,,,,,,,,,,,,,,,,,,,,,,,0,20,0,20,9,15,0,11,17,20,10,16,3,,,1,,,0.00,3,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT1",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT20000",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT4096",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT4096_1",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT4096_10",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTT8",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Method,"org.apache.hive.common.util.TestFixedSizedObjectPool.testMTTImpl",,,,,,,,,,,,,,,,,,,,,,,,13,70,0,67,15,52,5,22,48,64,23,46,13,,,2,,,0.07,13,,,,
Package,"org.apache.hive.hcatalog",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.hcatalog.cli",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.hcatalog.cli.SemanticAnalysis",11,1,9,1,2,,,,,1,0,0,,1,,9,1,9,,0,0,7,2,,173,20,102,41,41,51,,43,65,33,33,,8,,4,,,0.50,22,,,,
Public Class,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase",11,1,9,1,2,1,18,14,0,,0,0,,,,9,1,9,21,0,0,7,2,,151,16,84,23,41,51,,25,47,15,33,,8,2,4,89,33,0.61,22,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorize",,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0.00,2,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorize",,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0.00,2,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorize",,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0.00,2,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorize",,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,4,0,2,2,4,1,3,2,,,1,,,0.00,2,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorizeDDL",,,,,,,,,,,,,,,,,,,,,,,,7,32,3,24,4,15,5,5,8,15,4,12,8,,,4,,,0.21,8,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorizeDDLWork",,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,2,0,5,0,0,1,1,0,1,,,0,,,1.67,1,,,,
Protected Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.authorizeTable",,,,,,,,,,,,,,,,,,,,,,,,3,12,1,10,3,5,1,2,4,6,2,4,2,,,1,,,0.10,2,,,,
Public Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.getAuthProvider",,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,1,3,0,4,2,4,1,3,2,,,1,,,0.00,2,,,,
Public Method,"org.apache.hive.hcatalog.cli.SemanticAnalysis.HCatSemanticAnalyzerBase.postAnalyze",,,,,,,,,,,,,,,,,,,,,,,,2,8,1,6,3,2,1,2,2,3,1,2,1,,,0,,,0.17,1,,,,
Package,"org.apache.hive.service",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.service.rpc",0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0.00,0,,,,
Package,"org.apache.hive.service.rpc.thrift",9,0,8,1,2,,,,,6,3,7,,1,,40,6,43,,1,2,0,40,,504,73,405,116,220,32,,183,280,102,195,,8,,3,,,0.08,95,,,,
Public Class,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp",8,1,8,0,2,5,37,19,0,,0,6,,,,29,2,29,41,0,2,0,27,,474,69,379,90,220,32,,157,254,76,195,,8,1,2,59,40,0.08,68,,,,
Public Constructor,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenResp",,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,0,1,0,1,1,0,1,,,0,,,0.00,1,,,,
Public Constructor,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenResp",,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,3,2,3,1,2,1,,,0,,,0.00,1,,,,
Public Constructor,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenResp",,,,,,,,,,,,,,,,,,,,,,,,4,11,0,8,1,4,3,5,2,5,1,4,3,,,1,,,0.38,3,,,,
Private Static Class,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespStandardScheme",27,1,27,1,6,1,5,5,0,,0,0,,,,2,0,2,14,0,0,0,2,,59,4,55,4,39,2,,27,38,4,34,,7,2,3,0,0,0.04,11,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespStandardScheme.read",,,,,,,,,,,,,,,,,,,,,,,,5,35,0,35,2,26,2,12,17,23,2,21,7,,,3,,,0.06,7,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespStandardScheme.write",,,,,,,,,,,,,,,,,,,,,,,,7,19,1,18,1,13,0,9,10,14,1,13,4,,,2,,,0.00,4,,,,
Private Static Class,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespStandardSchemeFactory",3,0,3,0,1,2,1,1,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,2,1,0,,1,3,2,1,,1,1,0,0,0,0.00,1,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespStandardSchemeFactory.getScheme",,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Private Static Class,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespTupleScheme",13,0,13,0,3,1,7,5,0,,0,0,,,,2,0,2,14,0,0,0,2,,29,2,27,9,16,0,,13,19,7,14,,3,2,1,0,0,0.00,5,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespTupleScheme.read",,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,4,8,0,8,7,9,3,7,2,,,1,,,0.00,2,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespTupleScheme.write",,,,,,,,,,,,,,,,,,,,,,,,4,13,0,13,4,8,0,6,6,9,3,7,3,,,1,,,0.00,3,,,,
Private Static Class,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespTupleSchemeFactory",3,0,3,0,1,2,1,1,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,2,1,0,,1,3,2,1,,1,1,0,0,0,0.00,1,,,,
Public Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp.TGetDelegationTokenRespTupleSchemeFactory.getScheme",,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1,,,,
Public Enum Type,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp._Fields",5,0,4,2,1,2,6,0,0,,3,1,,,,5,4,8,34,1,0,0,7,,60,9,40,14,18,13,,16,26,12,16,,3,1,1,,,0.33,9,,,,
Constructor,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp._Fields._Fields",,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1,,,,
Public Static Method,"org.apache.hive.service.rpc.thrift.TGetDelegationTokenResp._Fields.findByName",,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,2,1,2,1,1,1,,,0,,,1.00,1,,,,
